source,driving,best_frame
/root/autodl-tmp/vox-png/test/id10282#neQO6_CUY4w#00009.txt#000.mp4/0000110.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000108.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000214.png
/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00001.txt#000.mp4/0000023.png,/root/autodl-tmp/vox-png/test/id10287#bP0bKbQQlzc#00004.txt#000.mp4/0000221.png,/root/autodl-tmp/vox-png/test/id10287#bP0bKbQQlzc#00004.txt#000.mp4/0000201.png
/root/autodl-tmp/vox-png/test/id10281#ni6gO5jDLJE#00013.txt#000.mp4/0000104.png,/root/autodl-tmp/vox-png/test/id10291#kt4P4cyTpWQ#00009.txt#000.mp4/0000107.png,/root/autodl-tmp/vox-png/test/id10291#kt4P4cyTpWQ#00009.txt#000.mp4/0000143.png
/root/autodl-tmp/vox-png/test/id10283#vaK4t1-WD4M#00041.txt#000.mp4/0000019.png,/root/autodl-tmp/vox-png/test/id10287#bP0bKbQQlzc#00005.txt#000.mp4/0000157.png,/root/autodl-tmp/vox-png/test/id10287#bP0bKbQQlzc#00005.txt#000.mp4/0000041.png
/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000116.png,/root/autodl-tmp/vox-png/test/id10285#bd0jqkNxNdU#00004.txt#000.mp4/0000116.png,/root/autodl-tmp/vox-png/test/id10285#bd0jqkNxNdU#00004.txt#000.mp4/0000069.png
/root/autodl-tmp/vox-png/test/id10292#57KbI2UvGss#00009.txt#000.mp4/0000060.png,/root/autodl-tmp/vox-png/test/id10289#3g9CjhcNEWk#00011.txt#000.mp4/0000272.png,/root/autodl-tmp/vox-png/test/id10289#3g9CjhcNEWk#00011.txt#000.mp4/0000072.png
/root/autodl-tmp/vox-png/test/id10281#ni6gO5jDLJE#00007.txt#000.mp4/0000130.png,/root/autodl-tmp/vox-png/test/id10290#cIi74VD0LF0#00009.txt#000.mp4/0000134.png,/root/autodl-tmp/vox-png/test/id10290#cIi74VD0LF0#00009.txt#000.mp4/0000224.png
/root/autodl-tmp/vox-png/test/id10285#m-uILToQ9ss#00004.txt#000.mp4/0000086.png,/root/autodl-tmp/vox-png/test/id10289#3g9CjhcNEWk#00003.txt#000.mp4/0000061.png,/root/autodl-tmp/vox-png/test/id10289#3g9CjhcNEWk#00003.txt#000.mp4/0000173.png
/root/autodl-tmp/vox-png/test/id10291#oLJhH76d0kU#00004.txt#000.mp4/0000060.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00002.txt#000.mp4/0000399.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00002.txt#000.mp4/0000456.png
/root/autodl-tmp/vox-png/test/id10289#8l5ZnDf-FUA#00009.txt#000.mp4/0000002.png,/root/autodl-tmp/vox-png/test/id10292#0zvzJa5HOUQ#00001.txt#000.mp4/0000111.png,/root/autodl-tmp/vox-png/test/id10292#0zvzJa5HOUQ#00001.txt#000.mp4/0000005.png
/root/autodl-tmp/vox-png/test/id10285#m-uILToQ9ss#00005.txt#000.mp4/0000189.png,/root/autodl-tmp/vox-png/test/id10283#N69Hp2DGMLk#00006.txt#000.mp4/0000104.png,/root/autodl-tmp/vox-png/test/id10283#N69Hp2DGMLk#00006.txt#000.mp4/0000122.png
/root/autodl-tmp/vox-png/test/id10284#Uzxv7Axh3Z8#00006.txt#000.mp4/0000096.png,/root/autodl-tmp/vox-png/test/id10286#9K2YB1d8BqY#00004.txt#000.mp4/0000043.png,/root/autodl-tmp/vox-png/test/id10286#9K2YB1d8BqY#00004.txt#000.mp4/0000015.png
/root/autodl-tmp/vox-png/test/id10287#bP0bKbQQlzc#00005.txt#000.mp4/0000151.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00004.txt#000.mp4/0000186.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00004.txt#000.mp4/0000119.png
/root/autodl-tmp/vox-png/test/id10282#qkZNuvX1UNo#00010.txt#000.mp4/0000105.png,/root/autodl-tmp/vox-png/test/id10291#kt4P4cyTpWQ#00004.txt#000.mp4/0000183.png,/root/autodl-tmp/vox-png/test/id10291#kt4P4cyTpWQ#00004.txt#000.mp4/0000023.png
/root/autodl-tmp/vox-png/test/id10286#isKyMAYUOgg#00003.txt#000.mp4/0000063.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00004.txt#000.mp4/0000176.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00004.txt#000.mp4/0000080.png
/root/autodl-tmp/vox-png/test/id10292#57KbI2UvGss#00004.txt#000.mp4/0000073.png,/root/autodl-tmp/vox-png/test/id10282#hgB5ziAudzU#00001.txt#000.mp4/0000030.png,/root/autodl-tmp/vox-png/test/id10282#hgB5ziAudzU#00001.txt#000.mp4/0000011.png
/root/autodl-tmp/vox-png/test/id10289#3g9CjhcNEWk#00011.txt#000.mp4/0000287.png,/root/autodl-tmp/vox-png/test/id10282#Zbz058o9j6s#00003.txt#000.mp4/0000014.png,/root/autodl-tmp/vox-png/test/id10282#Zbz058o9j6s#00003.txt#000.mp4/0000077.png
/root/autodl-tmp/vox-png/test/id10290#cIi74VD0LF0#00002.txt#000.mp4/0000074.png,/root/autodl-tmp/vox-png/test/id10283#vaK4t1-WD4M#00003.txt#000.mp4/0000132.png,/root/autodl-tmp/vox-png/test/id10283#vaK4t1-WD4M#00003.txt#000.mp4/0000122.png
/root/autodl-tmp/vox-png/test/id10289#3g9CjhcNEWk#00004.txt#000.mp4/0000308.png,/root/autodl-tmp/vox-png/test/id10285#m-uILToQ9ss#00009.txt#001.mp4/0000084.png,/root/autodl-tmp/vox-png/test/id10285#m-uILToQ9ss#00009.txt#001.mp4/0000084.png
/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00004.txt#000.mp4/0000191.png,/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00005.txt#000.mp4/0000059.png,/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00005.txt#000.mp4/0000029.png
/root/autodl-tmp/vox-png/test/id10290#FgJsZ26_AXU#00001.txt#000.mp4/0000081.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000411.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000215.png
/root/autodl-tmp/vox-png/test/id10290#KacOkTDTi-g#00002.txt#000.mp4/0000390.png,/root/autodl-tmp/vox-png/test/id10289#zFii0ROZZjc#00003.txt#000.mp4/0000064.png,/root/autodl-tmp/vox-png/test/id10289#zFii0ROZZjc#00003.txt#000.mp4/0000028.png
/root/autodl-tmp/vox-png/test/id10286#DPPq8w5ILrA#00006.txt#000.mp4/0000079.png,/root/autodl-tmp/vox-png/test/id10284#Uzxv7Axh3Z8#00006.txt#000.mp4/0000055.png,/root/autodl-tmp/vox-png/test/id10284#Uzxv7Axh3Z8#00006.txt#000.mp4/0000157.png
/root/autodl-tmp/vox-png/test/id10291#4aLg_keiGHw#00001.txt#000.mp4/0000245.png,/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00006.txt#000.mp4/0000113.png,/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00006.txt#000.mp4/0000053.png
/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00003.txt#000.mp4/0000139.png,/root/autodl-tmp/vox-png/test/id10291#iPZGPcrYIZs#00007.txt#000.mp4/0000066.png,/root/autodl-tmp/vox-png/test/id10291#iPZGPcrYIZs#00007.txt#000.mp4/0000097.png
/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00003.txt#000.mp4/0000223.png,/root/autodl-tmp/vox-png/test/id10282#Zbz058o9j6s#00001.txt#000.mp4/0000024.png,/root/autodl-tmp/vox-png/test/id10282#Zbz058o9j6s#00001.txt#000.mp4/0000129.png
/root/autodl-tmp/vox-png/test/id10284#Uzxv7Axh3Z8#00006.txt#000.mp4/0000110.png,/root/autodl-tmp/vox-png/test/id10291#TMCTm7GxiDE#00010.txt#000.mp4/0000179.png,/root/autodl-tmp/vox-png/test/id10291#TMCTm7GxiDE#00010.txt#000.mp4/0000162.png
/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00002.txt#000.mp4/0000124.png,/root/autodl-tmp/vox-png/test/id10286#isKyMAYUOgg#00012.txt#000.mp4/0000276.png,/root/autodl-tmp/vox-png/test/id10286#isKyMAYUOgg#00012.txt#000.mp4/0000375.png
/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000129.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00003.txt#000.mp4/0000150.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00003.txt#000.mp4/0000369.png
/root/autodl-tmp/vox-png/test/id10292#57KbI2UvGss#00010.txt#000.mp4/0000090.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00004.txt#000.mp4/0000383.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00004.txt#000.mp4/0000083.png
/root/autodl-tmp/vox-png/test/id10285#FUqAFZmZJ80#00001.txt#000.mp4/0000092.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00004.txt#000.mp4/0000224.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00004.txt#000.mp4/0000262.png
/root/autodl-tmp/vox-png/test/id10285#m-uILToQ9ss#00008.txt#001.mp4/0000063.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000291.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000215.png
/root/autodl-tmp/vox-png/test/id10284#YN4cTBWM-QE#00005.txt#000.mp4/0000124.png,/root/autodl-tmp/vox-png/test/id10292#ENIHEvg_VLM#00004.txt#000.mp4/0000108.png,/root/autodl-tmp/vox-png/test/id10292#ENIHEvg_VLM#00004.txt#000.mp4/0000048.png
/root/autodl-tmp/vox-png/test/id10285#Zdmm9Mrr8Ts#00004.txt#000.mp4/0000012.png,/root/autodl-tmp/vox-png/test/id10289#3g9CjhcNEWk#00007.txt#000.mp4/0000050.png,/root/autodl-tmp/vox-png/test/id10289#3g9CjhcNEWk#00007.txt#000.mp4/0000136.png
/root/autodl-tmp/vox-png/test/id10284#EoCPhxtWUOc#00004.txt#000.mp4/0000284.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000120.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000215.png
/root/autodl-tmp/vox-png/test/id10290#cIi74VD0LF0#00004.txt#000.mp4/0000176.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000321.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000215.png
/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00003.txt#000.mp4/0000153.png,/root/autodl-tmp/vox-png/test/id10282#qkZNuvX1UNo#00005.txt#000.mp4/0000109.png,/root/autodl-tmp/vox-png/test/id10282#qkZNuvX1UNo#00005.txt#000.mp4/0000003.png
/root/autodl-tmp/vox-png/test/id10287#4oOmqI1myzY#00001.txt#000.mp4/0000049.png,/root/autodl-tmp/vox-png/test/id10289#GIhCMsZrHF0#00001.txt#000.mp4/0000066.png,/root/autodl-tmp/vox-png/test/id10289#GIhCMsZrHF0#00001.txt#000.mp4/0000068.png
/root/autodl-tmp/vox-png/test/id10286#9K2YB1d8BqY#00016.txt#000.mp4/0000018.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00001.txt#000.mp4/0000695.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00001.txt#000.mp4/0000234.png
/root/autodl-tmp/vox-png/test/id10291#d2Lasybvo7s#00007.txt#000.mp4/0000414.png,/root/autodl-tmp/vox-png/test/id10285#FUqAFZmZJ80#00014.txt#000.mp4/0000018.png,/root/autodl-tmp/vox-png/test/id10285#FUqAFZmZJ80#00014.txt#000.mp4/0000127.png
/root/autodl-tmp/vox-png/test/id10287#4oOmqI1myzY#00001.txt#000.mp4/0000064.png,/root/autodl-tmp/vox-png/test/id10286#ZAK9gLYNqPs#00003.txt#000.mp4/0000211.png,/root/autodl-tmp/vox-png/test/id10286#ZAK9gLYNqPs#00003.txt#000.mp4/0000194.png
/root/autodl-tmp/vox-png/test/id10286#isKyMAYUOgg#00010.txt#000.mp4/0000138.png,/root/autodl-tmp/vox-png/test/id10287#MHoaMi5hKkE#00002.txt#000.mp4/0000011.png,/root/autodl-tmp/vox-png/test/id10287#MHoaMi5hKkE#00002.txt#000.mp4/0000021.png
/root/autodl-tmp/vox-png/test/id10282#37XQxZ5lBD8#00002.txt#000.mp4/0000117.png,/root/autodl-tmp/vox-png/test/id10291#oLJhH76d0kU#00005.txt#000.mp4/0000005.png,/root/autodl-tmp/vox-png/test/id10291#oLJhH76d0kU#00005.txt#000.mp4/0000006.png
/root/autodl-tmp/vox-png/test/id10286#ZAK9gLYNqPs#00003.txt#000.mp4/0000133.png,/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00006.txt#000.mp4/0000071.png,/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00006.txt#000.mp4/0000118.png
/root/autodl-tmp/vox-png/test/id10286#isKyMAYUOgg#00002.txt#000.mp4/0000104.png,/root/autodl-tmp/vox-png/test/id10292#57KbI2UvGss#00009.txt#000.mp4/0000031.png,/root/autodl-tmp/vox-png/test/id10292#57KbI2UvGss#00009.txt#000.mp4/0000072.png
/root/autodl-tmp/vox-png/test/id10281#dX8RBKI2FKc#00003.txt#000.mp4/0000022.png,/root/autodl-tmp/vox-png/test/id10283#r9-0pljhZqs#00010.txt#000.mp4/0000119.png,/root/autodl-tmp/vox-png/test/id10283#r9-0pljhZqs#00010.txt#000.mp4/0000136.png
/root/autodl-tmp/vox-png/test/id10281#FL2UicCNcwI#00003.txt#000.mp4/0000046.png,/root/autodl-tmp/vox-png/test/id10287#RfDogGJ-UnM#00002.txt#000.mp4/0000115.png,/root/autodl-tmp/vox-png/test/id10287#RfDogGJ-UnM#00002.txt#000.mp4/0000026.png
/root/autodl-tmp/vox-png/test/id10292#57KbI2UvGss#00014.txt#000.mp4/0000102.png,/root/autodl-tmp/vox-png/test/id10282#U3xR3MZjEVg#00007.txt#000.mp4/0000035.png,/root/autodl-tmp/vox-png/test/id10282#U3xR3MZjEVg#00007.txt#000.mp4/0000088.png
/root/autodl-tmp/vox-png/test/id10284#Uzxv7Axh3Z8#00006.txt#000.mp4/0000128.png,/root/autodl-tmp/vox-png/test/id10285#FUqAFZmZJ80#00002.txt#000.mp4/0000084.png,/root/autodl-tmp/vox-png/test/id10285#FUqAFZmZJ80#00002.txt#000.mp4/0000008.png
/root/autodl-tmp/vox-png/test/id10281#NHARUN9OhSo#00007.txt#000.mp4/0000134.png,/root/autodl-tmp/vox-png/test/id10286#9K2YB1d8BqY#00001.txt#000.mp4/0000052.png,/root/autodl-tmp/vox-png/test/id10286#9K2YB1d8BqY#00001.txt#000.mp4/0000020.png
/root/autodl-tmp/vox-png/test/id10287#bP0bKbQQlzc#00004.txt#000.mp4/0000090.png,/root/autodl-tmp/vox-png/test/id10286#isKyMAYUOgg#00003.txt#000.mp4/0000048.png,/root/autodl-tmp/vox-png/test/id10286#isKyMAYUOgg#00003.txt#000.mp4/0000129.png
/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00002.txt#000.mp4/0000079.png,/root/autodl-tmp/vox-png/test/id10285#FUqAFZmZJ80#00021.txt#000.mp4/0000043.png,/root/autodl-tmp/vox-png/test/id10285#FUqAFZmZJ80#00021.txt#000.mp4/0000085.png
/root/autodl-tmp/vox-png/test/id10285#m-uILToQ9ss#00007.txt#000.mp4/0000018.png,/root/autodl-tmp/vox-png/test/id10290#KacOkTDTi-g#00002.txt#000.mp4/0000232.png,/root/autodl-tmp/vox-png/test/id10290#KacOkTDTi-g#00002.txt#000.mp4/0000001.png
/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00001.txt#000.mp4/0000424.png,/root/autodl-tmp/vox-png/test/id10284#Rzpm9hlXV6I#00001.txt#000.mp4/0000197.png,/root/autodl-tmp/vox-png/test/id10284#Rzpm9hlXV6I#00001.txt#000.mp4/0000157.png
/root/autodl-tmp/vox-png/test/id10285#Zdmm9Mrr8Ts#00002.txt#000.mp4/0000037.png,/root/autodl-tmp/vox-png/test/id10284#Uzxv7Axh3Z8#00006.txt#000.mp4/0000018.png,/root/autodl-tmp/vox-png/test/id10284#Uzxv7Axh3Z8#00006.txt#000.mp4/0000161.png
/root/autodl-tmp/vox-png/test/id10286#mYc2BIS0zWU#00002.txt#000.mp4/0000039.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000418.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000359.png
/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000177.png,/root/autodl-tmp/vox-png/test/id10291#iPZGPcrYIZs#00007.txt#000.mp4/0000052.png,/root/autodl-tmp/vox-png/test/id10291#iPZGPcrYIZs#00007.txt#000.mp4/0000088.png
/root/autodl-tmp/vox-png/test/id10291#iPZGPcrYIZs#00004.txt#000.mp4/0000018.png,/root/autodl-tmp/vox-png/test/id10286#DPPq8w5ILrA#00008.txt#000.mp4/0000148.png,/root/autodl-tmp/vox-png/test/id10286#DPPq8w5ILrA#00008.txt#000.mp4/0000066.png
/root/autodl-tmp/vox-png/test/id10286#J37FfHHefdc#00001.txt#003.mp4/0000102.png,/root/autodl-tmp/vox-png/test/id10282#Zbz058o9j6s#00005.txt#000.mp4/0000018.png,/root/autodl-tmp/vox-png/test/id10282#Zbz058o9j6s#00005.txt#000.mp4/0000107.png
/root/autodl-tmp/vox-png/test/id10281#dX8RBKI2FKc#00002.txt#000.mp4/0000103.png,/root/autodl-tmp/vox-png/test/id10290#0bA1AJCGEOo#00001.txt#000.mp4/0000162.png,/root/autodl-tmp/vox-png/test/id10290#0bA1AJCGEOo#00001.txt#000.mp4/0000166.png
/root/autodl-tmp/vox-png/test/id10291#iPZGPcrYIZs#00005.txt#000.mp4/0000516.png,/root/autodl-tmp/vox-png/test/id10283#vaK4t1-WD4M#00019.txt#000.mp4/0000114.png,/root/autodl-tmp/vox-png/test/id10283#vaK4t1-WD4M#00019.txt#000.mp4/0000089.png
/root/autodl-tmp/vox-png/test/id10289#3g9CjhcNEWk#00012.txt#000.mp4/0000235.png,/root/autodl-tmp/vox-png/test/id10284#YN4cTBWM-QE#00004.txt#000.mp4/0000493.png,/root/autodl-tmp/vox-png/test/id10284#YN4cTBWM-QE#00004.txt#000.mp4/0000343.png
/root/autodl-tmp/vox-png/test/id10282#U3xR3MZjEVg#00011.txt#000.mp4/0000110.png,/root/autodl-tmp/vox-png/test/id10290#cIi74VD0LF0#00004.txt#000.mp4/0000320.png,/root/autodl-tmp/vox-png/test/id10290#cIi74VD0LF0#00004.txt#000.mp4/0000236.png
/root/autodl-tmp/vox-png/test/id10280#NXjT3732Ekg#00001.txt#000.mp4/0000085.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000108.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000263.png
/root/autodl-tmp/vox-png/test/id10292#ENIHEvg_VLM#00021.txt#000.mp4/0000035.png,/root/autodl-tmp/vox-png/test/id10286#mYc2BIS0zWU#00004.txt#000.mp4/0000032.png,/root/autodl-tmp/vox-png/test/id10286#mYc2BIS0zWU#00004.txt#000.mp4/0000062.png
/root/autodl-tmp/vox-png/test/id10287#bP0bKbQQlzc#00003.txt#000.mp4/0000037.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00002.txt#000.mp4/0000289.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00002.txt#000.mp4/0000449.png
/root/autodl-tmp/vox-png/test/id10292#57KbI2UvGss#00003.txt#000.mp4/0000100.png,/root/autodl-tmp/vox-png/test/id10289#3g9CjhcNEWk#00012.txt#000.mp4/0000001.png,/root/autodl-tmp/vox-png/test/id10289#3g9CjhcNEWk#00012.txt#000.mp4/0000154.png
/root/autodl-tmp/vox-png/test/id10291#oLJhH76d0kU#00003.txt#000.mp4/0000082.png,/root/autodl-tmp/vox-png/test/id10290#cIi74VD0LF0#00001.txt#000.mp4/0000052.png,/root/autodl-tmp/vox-png/test/id10290#cIi74VD0LF0#00001.txt#000.mp4/0000077.png
/root/autodl-tmp/vox-png/test/id10292#57KbI2UvGss#00005.txt#000.mp4/0000010.png,/root/autodl-tmp/vox-png/test/id10291#d2Lasybvo7s#00007.txt#000.mp4/0000339.png,/root/autodl-tmp/vox-png/test/id10291#d2Lasybvo7s#00007.txt#000.mp4/0000241.png
/root/autodl-tmp/vox-png/test/id10292#ENIHEvg_VLM#00013.txt#001.mp4/0000138.png,/root/autodl-tmp/vox-png/test/id10291#iPZGPcrYIZs#00002.txt#000.mp4/0000028.png,/root/autodl-tmp/vox-png/test/id10291#iPZGPcrYIZs#00002.txt#000.mp4/0000273.png
/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00004.txt#000.mp4/0000211.png,/root/autodl-tmp/vox-png/test/id10281#dX8RBKI2FKc#00001.txt#000.mp4/0000012.png,/root/autodl-tmp/vox-png/test/id10281#dX8RBKI2FKc#00001.txt#000.mp4/0000192.png
/root/autodl-tmp/vox-png/test/id10281#ni6gO5jDLJE#00008.txt#000.mp4/0000123.png,/root/autodl-tmp/vox-png/test/id10289#sf4uMnkYFG8#00013.txt#000.mp4/0000917.png,/root/autodl-tmp/vox-png/test/id10289#sf4uMnkYFG8#00013.txt#000.mp4/0000727.png
/root/autodl-tmp/vox-png/test/id10285#FUqAFZmZJ80#00005.txt#000.mp4/0000105.png,/root/autodl-tmp/vox-png/test/id10292#57KbI2UvGss#00021.txt#000.mp4/0000042.png,/root/autodl-tmp/vox-png/test/id10292#57KbI2UvGss#00021.txt#000.mp4/0000167.png
/root/autodl-tmp/vox-png/test/id10286#ZAK9gLYNqPs#00001.txt#000.mp4/0000005.png,/root/autodl-tmp/vox-png/test/id10289#Rn0Z_lIiL1w#00001.txt#000.mp4/0000001.png,/root/autodl-tmp/vox-png/test/id10289#Rn0Z_lIiL1w#00001.txt#000.mp4/0000001.png
/root/autodl-tmp/vox-png/test/id10285#m-uILToQ9ss#00009.txt#001.mp4/0000110.png,/root/autodl-tmp/vox-png/test/id10283#H4mDLFeGpLU#00001.txt#001.mp4/0000084.png,/root/autodl-tmp/vox-png/test/id10283#H4mDLFeGpLU#00001.txt#001.mp4/0000211.png
/root/autodl-tmp/vox-png/test/id10285#FUqAFZmZJ80#00003.txt#000.mp4/0000024.png,/root/autodl-tmp/vox-png/test/id10284#Rzpm9hlXV6I#00001.txt#000.mp4/0000188.png,/root/autodl-tmp/vox-png/test/id10284#Rzpm9hlXV6I#00001.txt#000.mp4/0000181.png
/root/autodl-tmp/vox-png/test/id10286#DPPq8w5ILrA#00006.txt#000.mp4/0000140.png,/root/autodl-tmp/vox-png/test/id10292#ENIHEvg_VLM#00022.txt#000.mp4/0000065.png,/root/autodl-tmp/vox-png/test/id10292#ENIHEvg_VLM#00022.txt#000.mp4/0000028.png
/root/autodl-tmp/vox-png/test/id10287#RfDogGJ-UnM#00001.txt#001.mp4/0000007.png,/root/autodl-tmp/vox-png/test/id10284#EoCPhxtWUOc#00004.txt#000.mp4/0000381.png,/root/autodl-tmp/vox-png/test/id10284#EoCPhxtWUOc#00004.txt#000.mp4/0000380.png
/root/autodl-tmp/vox-png/test/id10283#r9-0pljhZqs#00017.txt#000.mp4/0000037.png,/root/autodl-tmp/vox-png/test/id10281#NHARUN9OhSo#00001.txt#000.mp4/0000031.png,/root/autodl-tmp/vox-png/test/id10281#NHARUN9OhSo#00001.txt#000.mp4/0000041.png
/root/autodl-tmp/vox-png/test/id10289#8l5ZnDf-FUA#00020.txt#000.mp4/0000181.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000189.png,/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000214.png
/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000009.png,/root/autodl-tmp/vox-png/test/id10282#Zbz058o9j6s#00003.txt#000.mp4/0000172.png,/root/autodl-tmp/vox-png/test/id10282#Zbz058o9j6s#00003.txt#000.mp4/0000087.png
/root/autodl-tmp/vox-png/test/id10291#7lrVxsJOOZ4#00001.txt#000.mp4/0000048.png,/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00001.txt#000.mp4/0000023.png,/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00001.txt#000.mp4/0000051.png
/root/autodl-tmp/vox-png/test/id10306#ST2JZXcyYkE#00001.txt#000.mp4/0000284.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00003.txt#000.mp4/0000295.png,/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00003.txt#000.mp4/0000327.png
/root/autodl-tmp/vox-png/test/id10280#XiKRlssBw2M#00002.txt#000.mp4/0000117.png,/root/autodl-tmp/vox-png/test/id10283#vaK4t1-WD4M#00009.txt#000.mp4/0000189.png,/root/autodl-tmp/vox-png/test/id10283#vaK4t1-WD4M#00009.txt#000.mp4/0000035.png
/root/autodl-tmp/vox-png/test/id10284#YN4cTBWM-QE#00005.txt#000.mp4/0000134.png,/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00004.txt#000.mp4/0000076.png,/root/autodl-tmp/vox-png/test/id10290#gTbcgoYXWdU#00004.txt#000.mp4/0000080.png
/root/autodl-tmp/vox-png/test/id10282#neQO6_CUY4w#00002.txt#000.mp4/0000198.png,/root/autodl-tmp/vox-png/test/id10289#8l5ZnDf-FUA#00018.txt#000.mp4/0000029.png,/root/autodl-tmp/vox-png/test/id10289#8l5ZnDf-FUA#00018.txt#000.mp4/0000059.png
/root/autodl-tmp/vox-png/test/id10289#zFii0ROZZjc#00001.txt#000.mp4/0000146.png,/root/autodl-tmp/vox-png/test/id10283#x6M3KQ8-gM4#00002.txt#000.mp4/0000716.png,/root/autodl-tmp/vox-png/test/id10283#x6M3KQ8-gM4#00002.txt#000.mp4/0000056.png
/root/autodl-tmp/vox-png/test/id10291#d2Lasybvo7s#00005.txt#000.mp4/0000067.png,/root/autodl-tmp/vox-png/test/id10289#Rn0Z_lIiL1w#00001.txt#000.mp4/0000012.png,/root/autodl-tmp/vox-png/test/id10289#Rn0Z_lIiL1w#00001.txt#000.mp4/0000000.png
/root/autodl-tmp/vox-png/test/id10291#ibDSPLFJIu0#00001.txt#000.mp4/0000242.png,/root/autodl-tmp/vox-png/test/id10292#ENIHEvg_VLM#00017.txt#000.mp4/0000043.png,/root/autodl-tmp/vox-png/test/id10292#ENIHEvg_VLM#00017.txt#000.mp4/0000031.png
/root/autodl-tmp/vox-png/test/id10290#KacOkTDTi-g#00001.txt#000.mp4/0000019.png,/root/autodl-tmp/vox-png/test/id10287#bP0bKbQQlzc#00003.txt#000.mp4/0000094.png,/root/autodl-tmp/vox-png/test/id10287#bP0bKbQQlzc#00003.txt#000.mp4/0000006.png
